5	Q0	Former_municipalities_of_the_canton_of_Jura	1	30.56448	cat
5	Q0	Municipalities_of_the_canton_of_Jura	2	30.56448	cat
5	Q0	Canton_of_Jura	3	28.677656	cat
5	Q0	Municipalities_of_Switzerland_by_canton	4	27.038025	cat
5	Q0	Former_municipalities_of_Switzerland_by_canton	5	27.038025	cat
5	Q0	People_from_the_canton_of_Jura	6	24.129711	cat
5	Q0	Districts_of_the_canton_of_Jura	7	24.129711	cat
5	Q0	Transport_in_the_canton_of_Jura	8	24.129711	cat
5	Q0	Castles_in_the_canton_of_Jura	9	24.129711	cat
5	Q0	Railway_stations_in_the_canton_of_Jura	10	24.129711	cat
6	Q0	Defunct_baseball_teams_in_the_United_States	1	37.081577	cat
6	Q0	Defunct_sports_teams_in_the_United_States	2	36.629097	cat
6	Q0	Defunct_baseball_teams_in_the_United_States_by_state	3	34.62328	cat
6	Q0	Defunct_basketball_teams_in_the_United_States	4	32.586163	cat
6	Q0	Defunct_softball_teams_in_the_United_States	5	32.586163	cat
6	Q0	Defunct_baseball_teams_in_Pennsylvania	6	32.191475	cat
6	Q0	Defunct_sports_teams_in_Pennsylvania	7	31.677977	cat
6	Q0	Baseball_teams_in_the_United_States_by_state	8	31.360085	cat
6	Q0	Defunct_college_baseball_teams_in_the_United_States	9	31.343111	cat
6	Q0	Baseball_teams_in_the_United_States	10	31.185074	cat
11	Q0	People_from_Henry_County,_Tennessee	1	31.994328	cat
11	Q0	People_by_county_in_Tennessee	2	25.578993	cat
11	Q0	People_from_Crockett_County,_Tennessee	3	25.230015	cat
11	Q0	People_from_Wilson_County,_Tennessee	4	25.230015	cat
11	Q0	People_from_Gibson_County,_Tennessee	5	25.230015	cat
11	Q0	People_from_Macon_County,_Tennessee	6	25.230015	cat
11	Q0	People_from_Perry_County,_Tennessee	7	25.230015	cat
11	Q0	People_from_Jefferson_County,_Tennessee	8	25.230015	cat
11	Q0	People_from_Shelby_County,_Tennessee	9	25.230015	cat
11	Q0	People_from_Johnson_County,_Tennessee	10	25.230015	cat
16	Q0	Rugby_union_coaches_by_nationality	1	64.24079	cat
16	Q0	Rugby_union_players_by_nationality	2	62.556503	cat
16	Q0	Rugby_union_referees_by_nationality	3	58.934536	cat
16	Q0	Expatriate_rugby_union_players_by_nationality	4	55.12294	cat
16	Q0	Australian_rugby_union_coaches	5	50.579433	cat
16	Q0	Australian_rugby_union_players	6	48.89514	cat
16	Q0	Rugby_union_players_in_Australia	7	48.89173	cat
16	Q0	Rugby_union_in_the_Soviet_Union	8	48.0845	cat
16	Q0	Rugby_union_in_R̩union	9	48.0845	cat
16	Q0	Rugby_union_in_the_United_States	10	47.837944	cat
17	Q0	Winter_Olympic_video_games	1	21.4498	cat
17	Q0	Winter_Olympic_Games	2	21.4498	cat
17	Q0	Yugoslavia_Olympic_football_team	3	19.205818	cat
17	Q0	Uruguay_Olympic_football_team	4	19.205818	cat
17	Q0	Germany_Olympic_football_team	5	19.205818	cat
17	Q0	Films_about_the_Winter_Olympic_Games	6	18.90093	cat
17	Q0	Olympic_Games	7	18.077505	cat
17	Q0	1968_Winter_Olympics	8	18.071817	cat
17	Q0	Bobsledders_at_the_1968_Winter_Olympics	9	18.071817	cat
17	Q0	Luge_at_the_1968_Winter_Olympics	10	18.071817	cat
19	Q0	Towns_in_Grafton_County,_New_Hampshire	1	35.840145	cat
19	Q0	Grafton_County,_New_Hampshire	2	35.045967	cat
19	Q0	Populated_places_in_Grafton_County,_New_Hampshire	3	32.475998	cat
19	Q0	Towns_in_New_Hampshire_by_county	4	30.909721	cat
19	Q0	Libraries_in_Grafton_County,_New_Hampshire	5	30.881472	cat
19	Q0	Houses_in_Grafton_County,_New_Hampshire	6	30.881472	cat
19	Q0	Bridges_in_Grafton_County,_New_Hampshire	7	30.881472	cat
19	Q0	Landforms_of_Grafton_County,_New_Hampshire	8	30.881472	cat
19	Q0	Rivers_of_Grafton_County,_New_Hampshire	9	30.881472	cat
19	Q0	Lakes_of_Grafton_County,_New_Hampshire	10	30.881472	cat
20	Q0	AON_Open_Challenger	1	27.436264	cat
20	Q0	2008_ATP_Challenger_Tour	2	24.871656	cat
20	Q0	2012_ATP_Challenger_Tour	3	24.871656	cat
20	Q0	2009_ATP_Challenger_Tour	4	24.871656	cat
20	Q0	2013_ATP_Challenger_Tour	5	24.871656	cat
20	Q0	2011_ATP_Challenger_Tour	6	24.871656	cat
20	Q0	ATP_Challenger_Tour_Finals	7	24.871656	cat
20	Q0	2010_ATP_Challenger_Tour	8	24.871656	cat
20	Q0	2015_ATP_Challenger_Tour	9	24.871656	cat
20	Q0	2016_ATP_Challenger_Tour	10	24.871656	cat
21	Q0	14th-century_Christian_martyrs	1	48.78476	cat
21	Q0	19th-century_Christian_martyrs	2	41.510315	cat
21	Q0	5th-century_Christian_martyrs	3	41.510315	cat
21	Q0	2nd-century_Christian_martyrs	4	41.510315	cat
21	Q0	4th-century_Christian_martyrs	5	41.510315	cat
21	Q0	6th-century_Christian_martyrs	6	41.510315	cat
21	Q0	13th-century_Christian_martyrs	7	41.510315	cat
21	Q0	21st-century_Christian_martyrs	8	41.510315	cat
21	Q0	12th-century_Christian_martyrs	9	41.510315	cat
21	Q0	Christian_martyrs_by_century	10	41.510315	cat
24	Q0	Olympic_basketball_players_of_Iran	1	27.604431	cat
24	Q0	Olympic_basketball_players_by_country	2	26.045847	cat
24	Q0	Basketball_players_at_the_2000_Summer_Olympics	3	23.775429	cat
24	Q0	Basketball_players_at_the_1980_Summer_Olympics	4	23.775429	cat
24	Q0	Basketball_players_at_the_1972_Summer_Olympics	5	23.775429	cat
24	Q0	Basketball_players_at_the_1992_Summer_Olympics	6	23.775429	cat
24	Q0	Basketball_players_at_the_2008_Summer_Olympics	7	23.775429	cat
24	Q0	Basketball_players_at_the_1952_Summer_Olympics	8	23.775429	cat
24	Q0	Basketball_players_at_the_1948_Summer_Olympics	9	23.775429	cat
24	Q0	Basketball_players_at_the_1984_Summer_Olympics	10	23.775429	cat
25	Q0	Dunne_aircraft	1	33.354084	cat
25	Q0	Aircraft_by_manufacturer	2	31.062063	cat
25	Q0	Lists_of_aircraft_by_manufacturer	3	26.135977	cat
25	Q0	Aircraft_manufactured_in_China	4	24.297506	cat
25	Q0	Aircraft_manufactured_in_Ethiopia	5	24.297506	cat
25	Q0	Aircraft_manufactured_in_Yugoslavia	6	24.297506	cat
25	Q0	Aircraft_manufactured_in_Taiwan	7	24.297506	cat
25	Q0	Aircraft_manufactured_in_France	8	24.297506	cat
25	Q0	Aircraft_manufactured_in_Palestine	9	24.297506	cat
25	Q0	Aircraft_manufactured_in_Poland	10	24.297506	cat
26	Q0	Mississippi_counties_on_the_Mississippi_River	1	36.302376	cat
26	Q0	Steamboats_of_the_Mississippi_River	2	33.916874	cat
26	Q0	Kentucky_counties_on_the_Mississippi_River	3	31.652773	cat
26	Q0	Minnesota_counties_on_the_Mississippi_River	4	31.652773	cat
26	Q0	Iowa_counties_on_the_Mississippi_River	5	31.652773	cat
26	Q0	Illinois_counties_on_the_Mississippi_River	6	31.652773	cat
26	Q0	Missouri_counties_on_the_Mississippi_River	7	31.652773	cat
26	Q0	Wisconsin_counties_on_the_Mississippi_River	8	31.652773	cat
26	Q0	Mississippi_River_counties	9	31.652773	cat
26	Q0	Arkansas_counties_on_the_Mississippi_River	10	31.652773	cat
28	Q0	History_of_North_Omaha,_Nebraska	1	37.128548	cat
28	Q0	Omaha,_Nebraska	2	33.396255	cat
28	Q0	History_of_Downtown_Omaha,_Nebraska	3	32.69922	cat
28	Q0	History_of_South_Omaha,_Nebraska	4	32.69922	cat
28	Q0	Pioneer_history_of_Omaha,_Nebraska	5	32.69922	cat
28	Q0	History_of_Omaha,_Nebraska	6	32.69922	cat
28	Q0	History_of_Midtown_Omaha,_Nebraska	7	32.69922	cat
28	Q0	Education_in_North_Omaha,_Nebraska	8	32.529324	cat
28	Q0	Landmarks_in_North_Omaha,_Nebraska	9	32.529324	cat
28	Q0	Schools_in_North_Omaha,_Nebraska	10	32.529324	cat
29	Q0	Years	1	8.739336	cat
29	Q0	Years_&_Years_songs	2	8.182412	cat
29	Q0	Years_in_Cyprus	3	6.9548893	cat
29	Q0	Years_in_Finland	4	6.9548893	cat
29	Q0	Years_in_Montana	5	6.9548893	cat
29	Q0	Years_in_Colorado	6	6.9548893	cat
29	Q0	Years_in_polo	7	6.9548893	cat
29	Q0	Years_in_Arkansas	8	6.9548893	cat
29	Q0	Years_in_Liechtenstein	9	6.9548893	cat
29	Q0	Years_in_the_Maldives	10	6.9548893	cat
30	Q0	Underwater_diving_sites_in_the_United_Kingdom	1	27.147089	cat
30	Q0	Underwater_diving_sites_by_country	2	26.970358	cat
30	Q0	Underwater_diving_sites_in_the_United_States	3	22.910566	cat
30	Q0	Underwater_diving_sites_in_Canada	4	22.34195	cat
30	Q0	Underwater_diving_sites_in_India	5	22.34195	cat
30	Q0	Underwater_diving_sites_in_Belize	6	22.34195	cat
30	Q0	Underwater_diving_sites	7	22.34195	cat
30	Q0	Underwater_diving_sites_in_the_Caribbean	8	22.34195	cat
30	Q0	Underwater_diving_sites_in_Australia	9	22.34195	cat
30	Q0	Underwater_diving_sites_in_the_Philippines	10	22.34195	cat
35	Q0	Maritime_incidents_in_1984	1	32.15126	cat
35	Q0	Maritime_incidents	2	30.682175	cat
35	Q0	Maritime_incidents_in_Portugal	3	25.816338	cat
35	Q0	Maritime_incidents_in_Mexico	4	25.816338	cat
35	Q0	Maritime_incidents_by_year	5	25.816338	cat
35	Q0	Maritime_incidents_in_June_1944	6	25.816338	cat
35	Q0	Maritime_incidents_in_1828	7	25.816338	cat
35	Q0	Maritime_incidents_in_1664	8	25.816338	cat
35	Q0	Maritime_incidents_in_1992	9	25.816338	cat
35	Q0	Maritime_incidents_in_1895	10	25.816338	cat
36	Q0	Paralympic_bronze_medalists_for_Singapore	1	39.904976	cat
36	Q0	Paralympic_bronze_medalists_for_Mongolia	2	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_Bulgaria	3	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_Belgium	4	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_Egypt	5	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_India	6	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_Greece	7	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_the_Philippines	8	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_China	9	33.476242	cat
36	Q0	Paralympic_bronze_medalists_for_Thailand	10	33.476242	cat
37	Q0	National_Historic_Landmarks_in_Washington_(state)	1	30.612793	cat
37	Q0	National_Historic_Landmarks_of_the_United_States_by_state	2	27.612396	cat
37	Q0	National_Natural_Landmarks_in_Washington_(state)	3	26.4055	cat
37	Q0	Lists_of_National_Historic_Landmarks_by_state	4	25.944653	cat
37	Q0	National_Historic_Landmarks_of_the_United_States	5	24.906385	cat
37	Q0	National_Historic_Sites_in_Washington_(state)	6	24.084774	cat
37	Q0	Dams_on_the_National_Register_of_Historic_Places_in_Washington_(state)	7	24.080025	cat
37	Q0	Churches_on_the_National_Register_of_Historic_Places_in_Washington_(state)	8	24.080025	cat
37	Q0	National_Register_of_Historic_Places_in_Washington_(state)_by_city	9	24.080025	cat
37	Q0	Former_National_Register_of_Historic_Places_in_Washington_(state)	10	24.080025	cat
38	Q0	Yuen_Chau_Kok	1	32.352177	cat
38	Q0	Eastern_District,_Hong_Kong	2	32.183456	cat
38	Q0	Southern_District,_Hong_Kong	3	32.183456	cat
38	Q0	District_Council_of_Hong_Kong	4	32.183456	cat
