5	Q0	Former_municipalities_of_Switzerland_by_canton	1	0.21689068100358425	cat
5	Q0	Municipalities_of_Switzerland_by_canton	2	0.21666666666666667	cat
5	Q0	Former_municipalities_of_the_canton_of_Jura	3	0.00022401433691756272	cat
5	Q0	Districts_of_the_canton_of_Jura	4	0.00022401433691756272	cat
5	Q0	Municipalities_of_the_canton_of_Jura	5	0.0	cat
5	Q0	Canton_of_Jura	6	0.0	cat
5	Q0	People_from_the_canton_of_Jura	7	0.0	cat
5	Q0	Transport_in_the_canton_of_Jura	8	0.0	cat
5	Q0	Castles_in_the_canton_of_Jura	9	0.0	cat
5	Q0	Railway_stations_in_the_canton_of_Jura	10	0.0	cat
6	Q0	Defunct_sports_teams_in_the_United_States	1	0.2812173458725183	cat
6	Q0	Defunct_sports_teams_in_Pennsylvania	2	0.2621473354231975	cat
6	Q0	Defunct_baseball_teams_in_the_United_States_by_state	3	0.05916927899686521	cat
6	Q0	Baseball_teams_in_the_United_States_by_state	4	0.05903866248693835	cat
6	Q0	Defunct_baseball_teams_in_the_United_States	5	0.031347962382445145	cat
6	Q0	Defunct_basketball_teams_in_the_United_States	6	0.031217345872518287	cat
6	Q0	Defunct_softball_teams_in_the_United_States	7	0.031217345872518287	cat
6	Q0	Defunct_college_baseball_teams_in_the_United_States	8	0.031217345872518287	cat
6	Q0	Baseball_teams_in_the_United_States	9	0.031217345872518287	cat
6	Q0	Defunct_baseball_teams_in_Pennsylvania	10	0.012277951933124346	cat
11	Q0	People_from_Henry_County,_Tennessee	1	0.012356505102040817	cat
11	Q0	People_by_county_in_Tennessee	2	0.012356505102040817	cat
11	Q0	People_from_Crockett_County,_Tennessee	3	0.012356505102040817	cat
11	Q0	People_from_Wilson_County,_Tennessee	4	0.012356505102040817	cat
11	Q0	People_from_Gibson_County,_Tennessee	5	0.012356505102040817	cat
11	Q0	People_from_Macon_County,_Tennessee	6	0.012356505102040817	cat
11	Q0	People_from_Perry_County,_Tennessee	7	0.012356505102040817	cat
11	Q0	People_from_Jefferson_County,_Tennessee	8	0.012356505102040817	cat
11	Q0	People_from_Shelby_County,_Tennessee	9	0.012356505102040817	cat
11	Q0	People_from_Johnson_County,_Tennessee	10	0.012356505102040817	cat
16	Q0	Rugby_union_in_the_United_States	1	0.05291790063590672	cat
16	Q0	Rugby_union_players_by_nationality	2	0.04078858452054836	cat
16	Q0	Expatriate_rugby_union_players_by_nationality	3	0.03463587898953677	cat
16	Q0	Rugby_union_coaches_by_nationality	4	0.03293716506235491	cat
16	Q0	Rugby_union_referees_by_nationality	5	0.03172874072029816	cat
16	Q0	Rugby_union_players_in_Australia	6	0.025459788892205574	cat
16	Q0	Rugby_union_in_the_Soviet_Union	7	0.020378255158632137	cat
16	Q0	Rugby_union_in_R̩union	8	0.020151459940847945	cat
16	Q0	Australian_rugby_union_coaches	9	1.7978713203566978e-05	cat
16	Q0	Australian_rugby_union_players	10	1.7978713203566978e-05	cat
17	Q0	1968_Winter_Olympics	1	0.00965275242383676	cat
17	Q0	Germany_Olympic_football_team	2	0.0016745163409996114	cat
17	Q0	Yugoslavia_Olympic_football_team	3	0.001003742312339705	cat
17	Q0	Uruguay_Olympic_football_team	4	0.0006896982337832425	cat
17	Q0	Winter_Olympic_video_games	5	8.366800535475234e-05	cat
17	Q0	Films_about_the_Winter_Olympic_Games	6	5.577867023650156e-05	cat
17	Q0	Winter_Olympic_Games	7	0.0	cat
17	Q0	Olympic_Games	8	0.0	cat
17	Q0	Bobsledders_at_the_1968_Winter_Olympics	9	0.0	cat
17	Q0	Luge_at_the_1968_Winter_Olympics	10	0.0	cat
19	Q0	Populated_places_in_Grafton_County,_New_Hampshire	1	0.22864450127877237	cat
19	Q0	Towns_in_New_Hampshire_by_county	2	0.21428571428571427	cat
19	Q0	Grafton_County,_New_Hampshire	3	0.00044757033248081843	cat
19	Q0	Towns_in_Grafton_County,_New_Hampshire	4	0.0	cat
19	Q0	Libraries_in_Grafton_County,_New_Hampshire	5	0.0	cat
19	Q0	Houses_in_Grafton_County,_New_Hampshire	6	0.0	cat
19	Q0	Bridges_in_Grafton_County,_New_Hampshire	7	0.0	cat
19	Q0	Landforms_of_Grafton_County,_New_Hampshire	8	0.0	cat
19	Q0	Rivers_of_Grafton_County,_New_Hampshire	9	0.0	cat
19	Q0	Lakes_of_Grafton_County,_New_Hampshire	10	0.0	cat
20	Q0	2009_ATP_Challenger_Tour	1	0.0020704129183697225	cat
20	Q0	2011_ATP_Challenger_Tour	2	0.002033572364287789	cat
20	Q0	2010_ATP_Challenger_Tour	3	0.001996731810205856	cat
20	Q0	2012_ATP_Challenger_Tour	4	0.0019598912561239225	cat
20	Q0	2013_ATP_Challenger_Tour	5	0.0018862101479600556	cat
20	Q0	2008_ATP_Challenger_Tour	6	0.0017756884857142554	cat
20	Q0	2015_ATP_Challenger_Tour	7	0.0015159691346953586	cat
20	Q0	2016_ATP_Challenger_Tour	8	0.0015159691346953586	cat
20	Q0	ATP_Challenger_Tour_Finals	9	0.0008896797153024912	cat
20	Q0	AON_Open_Challenger	10	0.0003954132068011071	cat
21	Q0	Christian_martyrs_by_century	1	0.08722255045941325	cat
21	Q0	14th-century_Christian_martyrs	2	0.0	cat
21	Q0	19th-century_Christian_martyrs	3	0.0	cat
21	Q0	5th-century_Christian_martyrs	4	0.0	cat
21	Q0	2nd-century_Christian_martyrs	5	0.0	cat
21	Q0	4th-century_Christian_martyrs	6	0.0	cat
21	Q0	6th-century_Christian_martyrs	7	0.0	cat
21	Q0	13th-century_Christian_martyrs	8	0.0	cat
21	Q0	21st-century_Christian_martyrs	9	0.0	cat
21	Q0	12th-century_Christian_martyrs	10	0.0	cat
24	Q0	Olympic_basketball_players_by_country	1	0.08891402714932127	cat
24	Q0	Olympic_basketball_players_of_Iran	2	0.0057692307692307696	cat
24	Q0	Basketball_players_at_the_2000_Summer_Olympics	3	0.0	cat
24	Q0	Basketball_players_at_the_1980_Summer_Olympics	4	0.0	cat
24	Q0	Basketball_players_at_the_1972_Summer_Olympics	5	0.0	cat
24	Q0	Basketball_players_at_the_1992_Summer_Olympics	6	0.0	cat
24	Q0	Basketball_players_at_the_2008_Summer_Olympics	7	0.0	cat
24	Q0	Basketball_players_at_the_1952_Summer_Olympics	8	0.0	cat
24	Q0	Basketball_players_at_the_1948_Summer_Olympics	9	0.0	cat
24	Q0	Basketball_players_at_the_1984_Summer_Olympics	10	0.0	cat
25	Q0	Aircraft_manufactured_in_France	1	0.032578875171467764	cat
25	Q0	Aircraft_by_manufacturer	2	0.03189300411522634	cat
25	Q0	Aircraft_manufactured_in_China	3	0.030978509373571102	cat
25	Q0	Aircraft_manufactured_in_Poland	4	0.030521262002743483	cat
25	Q0	Aircraft_manufactured_in_Yugoslavia	5	0.030292638317329673	cat
25	Q0	Aircraft_manufactured_in_Palestine	6	0.030292638317329673	cat
25	Q0	Aircraft_manufactured_in_Ethiopia	7	0.03017832647462277	cat
25	Q0	Aircraft_manufactured_in_Taiwan	8	0.03017832647462277	cat
25	Q0	Lists_of_aircraft_by_manufacturer	9	0.00011431184270690443	cat
25	Q0	Dunne_aircraft	10	0.0	cat
26	Q0	Mississippi_River_counties	1	0.04296875	cat
26	Q0	Mississippi_counties_on_the_Mississippi_River	2	0.0	cat
26	Q0	Steamboats_of_the_Mississippi_River	3	0.0	cat
26	Q0	Kentucky_counties_on_the_Mississippi_River	4	0.0	cat
26	Q0	Minnesota_counties_on_the_Mississippi_River	5	0.0	cat
26	Q0	Iowa_counties_on_the_Mississippi_River	6	0.0	cat
26	Q0	Illinois_counties_on_the_Mississippi_River	7	0.0	cat
26	Q0	Missouri_counties_on_the_Mississippi_River	8	0.0	cat
26	Q0	Wisconsin_counties_on_the_Mississippi_River	9	0.0	cat
26	Q0	Arkansas_counties_on_the_Mississippi_River	10	0.0	cat
28	Q0	History_of_Omaha,_Nebraska	1	0.2572314049586777	cat
28	Q0	Pioneer_history_of_Omaha,_Nebraska	2	0.25	cat
28	Q0	History_of_North_Omaha,_Nebraska	3	0.007231404958677686	cat
28	Q0	History_of_Downtown_Omaha,_Nebraska	4	0.007231404958677686	cat
28	Q0	History_of_South_Omaha,_Nebraska	5	0.007231404958677686	cat
28	Q0	History_of_Midtown_Omaha,_Nebraska	6	0.007231404958677686	cat
28	Q0	Landmarks_in_North_Omaha,_Nebraska	7	0.0001721763085399449	cat
28	Q0	Omaha,_Nebraska	8	0.0	cat
28	Q0	Education_in_North_Omaha,_Nebraska	9	0.0	cat
28	Q0	Schools_in_North_Omaha,_Nebraska	10	0.0	cat
29	Q0	Years	1	0.0	cat
29	Q0	Years_&_Years_songs	2	0.0	cat
29	Q0	Years_in_Cyprus	3	0.0	cat
29	Q0	Years_in_Finland	4	0.0	cat
29	Q0	Years_in_Montana	5	0.0	cat
29	Q0	Years_in_Colorado	6	0.0	cat
29	Q0	Years_in_polo	7	0.0	cat
29	Q0	Years_in_Arkansas	8	0.0	cat
29	Q0	Years_in_Liechtenstein	9	0.0	cat
29	Q0	Years_in_the_Maldives	10	0.0	cat
30	Q0	Underwater_diving_sites_by_country	1	0.0812321173104435	cat
30	Q0	Underwater_diving_sites_in_the_United_States	2	8.94134477825465e-05	cat
30	Q0	Underwater_diving_sites_in_India	3	4.470672389127325e-05	cat
30	Q0	Underwater_diving_sites_in_the_United_Kingdom	4	0.0	cat
30	Q0	Underwater_diving_sites_in_Canada	5	0.0	cat
30	Q0	Underwater_diving_sites_in_Belize	6	0.0	cat
30	Q0	Underwater_diving_sites	7	0.0	cat
30	Q0	Underwater_diving_sites_in_the_Caribbean	8	0.0	cat
30	Q0	Underwater_diving_sites_in_Australia	9	0.0	cat
30	Q0	Underwater_diving_sites_in_the_Philippines	10	0.0	cat
35	Q0	Maritime_incidents	1	0.06000599473505878	cat
35	Q0	Maritime_incidents_in_1984	2	0.01889644746787604	cat
35	Q0	Maritime_incidents_by_year	3	0.011715797430083144	cat
35	Q0	Maritime_incidents_in_Mexico	4	0.0001889644746787604	cat
35	Q0	Maritime_incidents_in_Portugal	5	0.0	cat
35	Q0	Maritime_incidents_in_June_1944	6	0.0	cat
35	Q0	Maritime_incidents_in_1828	7	0.0	cat
35	Q0	Maritime_incidents_in_1664	8	0.0	cat
35	Q0	Maritime_incidents_in_1992	9	0.0	cat
35	Q0	Maritime_incidents_in_1895	10	0.0	cat
36	Q0	Paralympic_bronze_medalists_for_Singapore	1	0.0073964497041420114	cat
